4.0378,0,43,45,62.9766,1.0482,1.054,0,0,0,31.0366,32.041,0,0,0,0.1747,1,0,398.667,50545,1.3282,0,0
4.0378,0,43,45,62.7886,1.0449,1.0519,0,0,0,30.2278,32.6692,0,0,0,0.1747,1,0,398.765,50546,1.3282,0,0
4.0378,0,43,45,62.7683,1.046,1.0563,0,0,0,30.5779,32.9426,0,0,0,0.1747,1,0,398.698,50547,1.3282,0,0
4.0378,0,43,45,62.5514,1.041,1.0584,0,0,0,30.2011,32.9255,0,0,0,0.1747,1,0,398.71,50548,1.3282,0,0
4.0378,0,43,45,62.5514,1.0406,1.054,0,0,0,30.7704,32.8834,0,0,0,0.1747,1,0,398.864,50549,1.3282,0,0
4.0378,0,43,45,62.6093,1.0495,1.06,0,0,0,30.2877,32.2732,0,0,0,0.1747,1,0,398.963,50550,1.3282,0,0
4.0378,0,43,45,62.5514,1.049,1.0556,0,0,0,30.0584,32.4798,0,0,0,0.1747,1,0,398.883,50551,1.3282,0,0
4.0378,0,43,45,62.6816,1.0442,1.0585,0,0,0,30.4637,32.7006,0,0,0,0.1747,1,0,398.87,50552,1.3282,0,0
4.0378,0,43,45,62.7105,1.0451,1.0545,0,0,0,30.6725,32.9793,0,0,0,0.1747,1,0,398.482,50553,1.3282,0,0
4.0378,0,43,45,62.7105,1.0467,1.0571,0,0,0,30.1777,32.546,0,0,0,0.1747,1,0,398.741,50554,1.3282,0,0
4.0378,0,43,45,62.8985,1.0453,1.0589,0,0,0,30.0798,32.767,0,0,0,0.1747,1,0,398.685,50555,1.3282,0,0
4.0378,0,43,45,62.8305,1.0465,1.0538,0,0,0,30.5081,33.0957,0,0,0,0.1747,1,0,399.296,50556,1.3282,0,0
4.0378,0,43,45,62.8493,1.0481,1.0523,0,0,0,30.9753,32.9816,0,0,0,0.1747,1,0,398.63,50557,1.3282,0,0
4.0378,0,43,45,62.7973,1.0472,1.0536,0,0,0,30.7246,32.5926,0,0,0,0.1747,1,0,398.722,50558,1.3282,0,0
4.0378,0,43,45,62.8985,1.0433,1.0509,0,0,0,30.681,32.5631,0,0,0,0.1747,1,0,398.889,50559,1.3282,0,0
4.0378,0,43,45,62.8696,1.0488,1.0529,0,0,0,30.8518,32.665,0,0,0,0.1747,1,0,398.346,50560,1.3282,0,0
4.0378,0,43,45,62.8493,1.0488,1.0503,0,0,0,30.2889,32.9255,0,0,0,0.1747,1,0,398.833,50561,1.3282,0,0
4.0378,0,43,45,62.9404,1.0426,1.053,0,0,0,30.1143,32.9557,0,0,0,0.1747,1,0,398.876,50562,1.3282,0,0
4.0378,0,43,45,62.8002,1.0455,1.0507,0,0,0,30.4631,32.0275,0,0,0,0.1747,1,0,398.975,50563,1.3282,0,0
4.0378,0,43,45,62.9043,1.0418,1.0506,0,0,0,30.1133,32.9122,0,0,0,0.1747,1,0,398.34,50564,1.3282,0,0
3.7565,0,43,45,62.9911,1.043,1.0586,0,0,0,30.5919,32.9829,0,0,0,0.1747,1,0,398.241,50565,1.3282,0,0
3.2303,0,43,45,63.1053,1.0424,1.0564,0,0,0,30.9617,32.4685,0,0,0,0.1747,1,0,398.395,50566,1.3282,0,0
2.7509,0,43,45,62.9853,1.042,1.059,0,0,0,30.6505,32.1343,0,0,0,0.1747,1,0,399.197,50567,1.3282,0,0
2.7092,0,43,45,62.8392,1.0494,1.056,0,0,0,30.8796,32.4272,0,0,0,0.1747,1,0,398.463,50568,1.3282,0,0
2.4435,0,43,45,62.858,1.0409,1.0515,0,0,0,31.0163,32.0845,0,0,0,0.1747,1,0,398.42,50569,1.3282,0,0
2.3914,0,43,45,48.1233,1.0494,1.0582,0,0,0,30.1255,32.3258,0,0,0,0.1747,1,0,397.439,50570,1.3282,0,0
2.3914,0,43,45,48.2231,1.0472,1.0597,0,0,0,30.1488,33.054,0,0,0,0.1747,1,0,396.76,50571,1.3282,0,0
2.3914,0,43,45,48.2202,1.0403,1.0503,0,0,0,30.5173,32.6421,0,0,0,0.1747,1,0,395.471,50572,1.3282,0,0
2.3758,0,43,45,48.3214,1.0473,1.0504,0,0,0,30.2253,32.1128,0,0,0,0.1747,1,0,395.181,50573,1.3282,0,0
2.3758,0,43,45,48.3504,1.0422,1.0513,0,0,0,30.866,33.0747,0,0,0,0.1747,1,0,395.07,50574,1.3282,0,0
2.3758,0,43,45,48.3793,1.049,1.0589,0,0,0,30.2939,32.6046,0,0,0,0.1747,1,0,395.193,50575,1.3282,0,0
2.4383,0,43,45,65.6885,1.0475,1.0555,0,0,0,31.0276,32.1048,0,0,0,0.1747,1,0,396.372,50576,1.3282,0,0
2.3966,0,43,45,38.632,1.0457,1.0517,0,0,0,30.7855,32.2607,0,0,0,0.1747,1,0,397.605,50577,1.3282,0,0
2.3966,0,43,45,40.0782,1.0471,1.0544,0,0,0,30.0466,32.2221,0,0,0,0.1747,1,0,399.216,50578,1.3282,0,0
2.5321,0,43,45,58.0972,1.042,1.0573,0,0,0,30.5965,32.4714,0,0,0,0.1747,1,0,398.716,50579,1.3282,0,0
2.4071,0,43,45,42.5626,1.0468,1.0538,0,0,0,30.5448,32.373,0,0,0,0.1747,1,0,398.593,50580,1.3282,0,0
2.4071,0,43,45,44.0087,1.0445,1.0509,0,0,0,30.1332,32.2621,0,0,0,0.1747,1,0,398.673,50581,1.3282,0,0
2.5582,0,43,45,66.2669,1.0471,1.0587,0,0,0,30.9801,32.3637,0,0,0,0.1747,1,0,399.049,50582,1.3282,0,0
2.4539,0,43,45,50.6022,1.0426,1.0503,0,0,0,30.88,32.3952,0,0,0,0.1747,1,0,398.981,50583,1.3282,0,0
2.4539,0,43,45,49.8068,1.0423,1.0578,0,0,0,30.5788,32.4259,0,0,0,0.1747,1,0,399.975,50584,1.3282,0,0
2.4539,0,43,45,49.4178,1.0472,1.0522,0,0,0,30.0331,32.3892,0,0,0,0.1747,1,0,399.216,50585,1.3282,0,0
2.4539,0,43,45,48.8827,1.0498,1.0559,0,0,0,30.2168,32.3291,0,0,0,0.1747,1,0,399.259,50586,1.3282,0,0
2.4539,0,43,45,48.6557,1.0487,1.0524,0,0,0,31.0111,32.1302,0,0,0,0.1747,1,0,399.358,50587,1.3282,0,0
2.4539,0,43,45,48.6427,1.0404,1.0507,0,0,0,30.401,32.4946,0,0,0,0.1747,1,0,398.568,50588,1.3282,0,0
2.678,0,43,45,66.8429,1.0457,1.0534,0,0,0,30.4327,32.4184,0,0,0,0.1747,1,0,398.42,50589,1.3282,0,0
2.5425,0,43,45,43.2687,1.043,1.0565,0,0,0,31.0786,32.1475,0,0,0,0.1747,1,0,399.21,50590,1.3282,0,0
2.5425,0,43,45,44.7148,1.0416,1.0578,0,0,0,30.4261,32.3694,0,0,0,0.1747,1,0,399.197,50591,1.3282,0,0
2.5425,0,43,45,46.0308,1.0425,1.0577,0,0,0,30.5745,33.0117,0,0,0,0.1747,1,0,399.049,50592,1.3282,0,0
2.5425,0,43,45,47.0865,1.0459,1.0568,0,0,0,30.8084,32.8671,0,0,0,0.1747,1,0,399.037,50593,1.3282,0,0
2.5425,0,43,45,47.824,1.0483,1.0588,0,0,0,30.035,32.0316,0,0,0,0.1747,1,0,398.259,50594,1.3282,0,0
2.5425,0,43,45,48.2882,1.0409,1.0563,0,0,0,30.7489,32.4391,0,0,0,0.1747,1,0,399.573,50595,1.3282,0,0
2.5425,0,43,45,48.2304,1.0453,1.0582,0,0,0,30.2275,33.0794,0,0,0,0.1747,1,0,398.648,50596,1.3282,0,0
2.5425,0,43,45,48.3605,1.0473,1.0556,0,0,0,30.2067,32.9965,0,0,0,0.1747,1,0,398.772,50597,1.3282,0,0
2.5425,0,43,45,48.3895,1.0432,1.0589,0,0,0,30.9242,33.0792,0,0,0,0.1747,1,0,398.938,50598,1.3282,0,0
2.5425,0,43,45,48.5196,1.0431,1.0553,0,0,0,30.5042,32.4631,0,0,0,0.1747,1,0,398.408,50599,1.3282,0,0
2.5425,0,43,45,48.4328,1.0487,1.0577,0,0,0,30.1708,32.8566,0,0,0,0.1747,1,0,398.463,50600,1.3282,0,0
2.5425,0,43,45,48.5919,1.0453,1.0558,0,0,0,30.379,32.1851,0,0,0,0.1747,1,0,398.95,50601,1.3282,0,0
2.5425,0,43,45,48.563,1.0413,1.0506,0,0,0,30.9169,33.0959,0,0,0,0.1747,1,0,398.994,50602,1.3282,0,0
2.5425,0,43,45,48.5341,1.0431,1.0568,0,0,0,30.6239,32.2946,0,0,0,0.1747,1,0,398.438,50603,1.3282,0,0
2.5425,0,43,45,48.6353,1.0434,1.0513,0,0,0,30.859,32.1643,0,0,0,0.1747,1,0,399.185,50604,1.3282,0,0
2.5425,0,43,45,48.6353,1.0471,1.054,0,0,0,31.0094,32.4701,0,0,0,0.1747,1,0,398.654,50605,1.3282,0,0
2.5425,0,43,45,48.7264,1.0402,1.0563,0,0,0,31.0243,32.9339,0,0,0,0.1747,1,0,398.599,50606,1.3282,0,0
2.5425,0,43,45,48.6743,1.0488,1.0504,0,0,0,30.9471,32.7168,0,0,0,0.1747,1,0,398.068,50607,1.3282,0,0
2.5425,0,43,45,48.6801,1.0447,1.0573,0,0,0,30.695,33.0104,0,0,0,0.1747,1,0,398.556,50608,1.3282,0,0
2.5425,0,43,45,48.6411,1.0496,1.0506,0,0,0,30.2375,32.3579,0,0,0,0.1747,1,0,398.58,50609,1.3282,0,0
2.5425,0,43,45,48.777,1.0479,1.0591,0,0,0,30.4503,32.4514,0,0,0,0.1747,1,0,399.382,50610,1.3282,0,0
